branchiness, depthicity, nodeCount, ruleCount, selectorsUsed.tag, selectorsUsed.universal, selectorsUsed.id, selectorsUsed.descendant, selectorsUsed.child, selectorsUsed.adjacentSibling, selectorsUsed.generalSibling, HTMLDocumentParser::processParsedChunkFromBackgroundParser, Document::updateStyle, FrameView::performLayout
50, 2, 1752, 4, 18, 1, 260, 2, 5, 3, 5, 31380, 5187, 27936
50, 2, 2037, 35, 157, 19, 1898, 37, 35, 28, 41, 38339, 13866, 20398
50, 2, 1778, 12, 41, 1, 376, 9, 7, 7, 7, 31889, 8276, 26291
50, 2, 2033, 38, 151, 16, 1484, 37, 26, 28, 38, 36531, 11586, 21667
50, 2, 1569, 11, 43, 2, 440, 11, 8, 9, 6, 34182, 6450, 30797
50, 2, 2031, 3, 9, 0, 41, 2, 2, 1, 1, 23982, 8239, 42812
50, 2, 2277, 20, 107, 10, 1123, 18, 33, 25, 21, 34889, 11302, 36366
50, 2, 2463, 9, 37, 7, 433, 10, 14, 4, 7, 39934, 8217, 33655
50, 2, 1363, 28, 136, 11, 1452, 20, 44, 33, 22, 25830, 8000, 19344
50, 2, 1636, 7, 39, 6, 568, 10, 11, 8, 9, 28131, 12238, 23547
50, 2, 1619, 33, 135, 10, 1362, 30, 38, 20, 24, 24341, 13535, 22719
50, 2, 1161, 23, 101, 16, 969, 26, 22, 27, 19, 28697, 6702, 18566
50, 2, 1620, 14, 71, 13, 824, 18, 20, 16, 16, 39856, 9127, 25975
50, 2, 1835, 18, 77, 10, 728, 14, 16, 15, 24, 36174, 10438, 38992
50, 2, 2142, 20, 121, 13, 1206, 29, 25, 27, 33, 45564, 15520, 25997
50, 2, 1859, 24, 83, 10, 873, 18, 21, 14, 16, 52175, 11145, 32222
50, 2, 1794, 11, 77, 10, 1077, 16, 18, 15, 27, 23508, 9608, 27139
50, 2, 1402, 13, 36, 6, 476, 4, 5, 8, 12, 45175, 6205, 27039
50, 2, 1274, 3, 14, 1, 103, 2, 5, 4, 1, 37440, 5329, 20841
50, 2, 1432, 24, 140, 12, 1499, 23, 34, 35, 36, 28192, 8026, 20702
50, 2, 1575, 11, 37, 2, 394, 8, 6, 5, 9, 29080, 7268, 20878
50, 2, 1898, 43, 183, 11, 1991, 34, 34, 44, 39, 47150, 13015, 28118
50, 2, 2204, 30, 125, 11, 1494, 31, 24, 33, 18, 41811, 11910, 24148
